Stnr;Dato;RR;TAM;TAN;TAX
25830;23.03.2017;2;-7.1;-12.2;-5.2
25830;24.03.2017;2.7;-4;-5.5;-2.8
25830;25.03.2017;12.2;-2;-4.8;-0.2
25830;26.03.2017;0.5;1.9;-0.5;2.9
25830;27.03.2017;0.1;1.3;1;2.6
25830;28.03.2017;0;1.6;-2.2;7.3
25830;29.03.2017;0;-1.6;-3.6;2.3
25830;30.03.2017;0.1;-1.1;-3.8;1.5
25830;31.03.2017;5.4;0.9;0.1;1.5
25830;01.04.2017;7.8;1.8;NA;3.6
25830;02.04.2017;1;0.2;-0.2;1.6
25830;03.04.2017;0.3;-1.9;NA;4.5
25830;04.04.2017;0.1;-1;-3.7;2.3
25830;05.04.2017;4.7;-3.9;-4.7;-2.4
25830;06.04.2017;1.4;-1.6;-4.5;0.6
25830;07.04.2017;1;0.2;-0.6;1.9
25830;08.04.2017;0.2;-0.3;NA;0.3
25830;09.04.2017;0;0.8;-1.5;2.8
25830;10.04.2017;0.8;-3.5;-5.5;3.3
25830;11.04.2017;0.4;-5.3;-6.7;-3
25830;12.04.2017;3.2;-2.7;-5.2;-0.7
25830;13.04.2017;0.1;-5.6;-10.4;-2.1
25830;14.04.2017;0.2;-7.5;-9.7;-1.4
25830;15.04.2017;0.3;-6.6;-16;-4.4
25830;16.04.2017;2.1;-5.6;-12.6;-0.2
25830;17.04.2017;1.5;-6.3;NA;1.6
25830;18.04.2017;0.5;-8.4;-14.6;-3.8
25830;19.04.2017;0;-4.2;-9.6;-3.2
25830;20.04.2017;0;-1.2;-3.5;0.7
25830;21.04.2017;1.4;-4.8;-6.9;-1.7
25830;22.04.2017;1.1;-5.2;-6.6;-3.3
25830;23.04.2017;0.3;-6.4;-8.2;-4.7
25830;24.04.2017;3.2;-5.9;-6.4;-4.4
25830;25.04.2017;0.3;-5.8;-8;-1.5
25830;26.04.2017;0.1;-6.2;-11.6;-3.5
25830;27.04.2017;0.2;-4.9;-9.4;3.8
25830;28.04.2017;0.5;-4.8;-10.4;-3
25830;29.04.2017;0.1;-5.2;-5.3;-2.3
25830;30.04.2017;0.1;-8.7;-17.8;1.8
25830;01.05.2017;0;-5.9;-15.7;0.2
25830;02.05.2017;0;-4;-13;7.4
25830;03.05.2017;0;-1.4;-10.7;8
25830;04.05.2017;0;-0.3;-8.7;5.7
25830;05.05.2017;0;3.3;-1.5;9
25830;06.05.2017;0;2.8;-3.3;9
25830;07.05.2017;0;1.7;-2.3;5.7
25830;08.05.2017;0;-3;-6.8;2.2
25830;09.05.2017;0;-3.7;-6.9;-1.9
25830;10.05.2017;0.2;-3.8;-7.3;-2.4
25830;11.05.2017;1.2;-3;-4.6;-0.7
25830;12.05.2017;0;-0.7;-4.2;1.5
25830;13.05.2017;0;0.5;-1.1;1.7
25830;14.05.2017;0.5;2;0.2;7.6
25830;15.05.2017;1.7;3;0.9;7.4
25830;16.05.2017;2.6;2.1;0.8;3.4
25830;17.05.2017;8.6;3.9;1.6;8.8
25830;18.05.2017;18.7;4.1;2.4;6.5
25830;19.05.2017;17.6;5.3;0.6;10.2
25830;20.05.2017;0;5.6;4.8;7.7
25830;21.05.2017;3;3.6;2.1;6.9
25830;22.05.2017;3.5;2.2;0.4;4.8
25830;23.05.2017;0;3.9;-2.2;5.3
25830;24.05.2017;NA;2.6;1.8;5.4
25830;25.05.2017;0.2;2.5;0.7;4.1
25830;26.05.2017;0.5;5.6;2.9;7.4
25830;27.05.2017;0;9.8;4.7;13.7
25830;28.05.2017;0;7.6;1.7;14
25830;29.05.2017;0;6.2;3.4;10.5
25830;30.05.2017;0;4;1.8;9.6
25830;31.05.2017;1.3;2.5;2.2;4.7
25830;01.06.2017;0.8;1.1;-3;3.7
25830;02.06.2017;0;2.3;1.1;3.5
25830;03.06.2017;6.2;5.4;1.4;10.2
25830;04.06.2017;6.4;4.4;3.5;8.1
25830;05.06.2017;2.3;2.8;1.3;4.8
25830;06.06.2017;9.2;3.9;0.2;7
25830;07.06.2017;9.8;5.2;4.7;7
25830;08.06.2017;4.1;4.5;2.5;7.3
25830;09.06.2017;2.6;4.8;2.3;7.2
25830;10.06.2017;14.3;4.6;3.1;5.8
25830;11.06.2017;7.1;5.9;2.4;8.9
25830;12.06.2017;0.4;4.4;2.2;7.1
25830;13.06.2017;0.5;4.2;3.1;6.2
25830;14.06.2017;0;5;2.3;7.2
25830;15.06.2017;0;6.9;2.5;12.4
25830;16.06.2017;10.3;5.4;4.3;8.9
25830;17.06.2017;0;5.6;2.7;8.3
25830;18.06.2017;3.3;5;3.5;7.2
25830;19.06.2017;4.9;3.2;2;5.4
25830;20.06.2017;3.3;1.8;0.9;3.4
25830;21.06.2017;1.2;2.7;0.6;4.7
25830;22.06.2017;0.2;5.4;2.6;8.5
25830;23.06.2017;1.2;6.2;3;8.6
25830;24.06.2017;4.2;2.9;1.6;6.7
25830;25.06.2017;0.1;2.8;1.2;4.4
25830;26.06.2017;3.8;2.5;1.4;4.5
25830;27.06.2017;1.3;3.8;-0.7;8.5
25830;28.06.2017;0;7.5;0.2;12.9
25830;29.06.2017;0;8;4.2;11.5
25830;30.06.2017;0;10.5;4.1;16.2
25830;01.07.2017;0;9.5;3.2;16
25830;02.07.2017;0.1;5;4.1;9.8
25830;03.07.2017;6.8;4.2;1.4;7.8
25830;04.07.2017;0;6.1;3.2;9.7
25830;05.07.2017;0;6;2.8;9.5
25830;06.07.2017;0;6.5;0.1;10.8
25830;07.07.2017;0;7.3;2.4;9.8
25830;08.07.2017;1.8;6;5.4;9.3
25830;09.07.2017;0;5.1;2.6;8.5
25830;10.07.2017;0.5;6.8;4;9.3
25830;11.07.2017;0.5;6.7;4.5;12.3
25830;12.07.2017;10.8;4;2;6.5
25830;13.07.2017;1.5;3.8;1.9;7.3
25830;14.07.2017;0;5.6;1.9;8.9
25830;15.07.2017;0;8.6;4.4;13.5
25830;16.07.2017;5;5.5;3.3;10.3
25830;17.07.2017;9.6;3;0.5;4.9
25830;18.07.2017;3.2;5.3;3;8.5
25830;19.07.2017;0;9.3;0;16
25830;20.07.2017;0;11.9;5.5;17.2
25830;21.07.2017;0;8.8;7.5;15.2
25830;22.07.2017;0;9.7;7.7;11.5
25830;23.07.2017;0;11.5;5.6;16.5
25830;24.07.2017;0;9.4;8.1;15.2
25830;25.07.2017;10.8;10;7;15.1
25830;26.07.2017;1.5;10.1;7.7;12.5
25830;27.07.2017;1.9;8.9;8.2;11.3
25830;28.07.2017;19.8;7.1;5.7;11.1
25830;29.07.2017;3.8;7.8;5.2;10.7
25830;30.07.2017;9.6;8.5;6.3;12.1
25830;31.07.2017;7.8;7.1;5.9;9.5
25830;01.08.2017;0.2;7.5;5.8;11.3
25830;02.08.2017;2.4;6.5;5.1;9.3
25830;03.08.2017;0.1;6.8;4.1;8.9
25830;04.08.2017;18.7;8.2;5.9;10.9
25830;05.08.2017;1.5;8.6;7.1;11.3
25830;06.08.2017;0;6.4;5.7;9.1
25830;07.08.2017;0;5.9;3.7;8.9
25830;08.08.2017;5.3;7.7;4.3;11.6
25830;09.08.2017;0.4;7.9;6.6;9.9
25830;10.08.2017;1.6;6.7;5.6;8.1
25830;11.08.2017;0.2;7.8;6;10.1
25830;12.08.2017;1.2;6.8;6.3;8.5
25830;13.08.2017;0.9;3.4;2;6.8
25830;14.08.2017;4.7;5.3;2.2;7.9
25830;15.08.2017;0.5;6.8;5.9;7.4
25830;16.08.2017;16;7.3;5.6;10
25830;17.08.2017;0.3;6.4;4.1;8.5
25830;18.08.2017;33.8;9.1;5.7;13
25830;19.08.2017;5;6.9;5.9;9.1
25830;20.08.2017;0.7;7;4.8;9.8
25830;21.08.2017;0.2;7.1;6.5;8.9
25830;22.08.2017;1.2;7.5;1.4;11.4
25830;23.08.2017;0;7.3;2.6;10.6
25830;24.08.2017;0;7.5;3.1;11.7
25830;25.08.2017;0;7.4;3.8;10.3
25830;26.08.2017;0.1;7.2;1.7;12.2
25830;27.08.2017;0;7.9;1.3;13.4
25830;28.08.2017;0.3;8.6;6.6;10.9
25830;29.08.2017;4.1;6.6;5.3;10.3
25830;30.08.2017;1.3;4.4;2.4;6.4
25830;31.08.2017;0.1;5.3;2.6;8.7
25830;01.09.2017;3.1;4.9;3.5;7.7
25830;02.09.2017;0.5;6.2;-0.1;11.7
25830;03.09.2017;0.1;6.4;4.9;9.8
25830;04.09.2017;1.5;4.6;3.6;6.7
25830;05.09.2017;4.1;5.9;3.8;7.2
25830;06.09.2017;65.3;7.2;6.1;8.6
25830;07.09.2017;14.2;5.5;5.1;7.3
25830;08.09.2017;2.8;3.5;1.9;5.3
25830;09.09.2017;1.6;5.1;2.9;8.4
25830;10.09.2017;1;5.3;3.8;7.4
25830;11.09.2017;7.2;5.1;3.6;6.6
25830;12.09.2017;32.6;4.9;3.4;6.6
25830;13.09.2017;6.3;4.9;3.5;8.4
25830;14.09.2017;0.1;5.2;2.3;8.3
25830;15.09.2017;0;4.9;2;7.6
25830;16.09.2017;0.1;5;-0.4;10.2
25830;17.09.2017;0;4.6;0.3;9.1
25830;18.09.2017;0;5.5;3.2;7.8
25830;19.09.2017;0;5.6;4.4;8.2
25830;20.09.2017;1.8;3.5;2;5.7
25830;21.09.2017;23.4;2.5;0.4;3.7
25830;22.09.2017;9.1;3.3;2.1;4.1
25830;23.09.2017;6.8;4.8;2.6;6.5
25830;24.09.2017;0.1;6.4;5.4;7.5
25830;25.09.2017;0;6.4;5.6;7.9
25830;26.09.2017;0;5.2;4.4;6.3
25830;27.09.2017;0.1;6;5.1;6.5
25830;28.09.2017;3;4.7;4;6.5
25830;29.09.2017;0;3.9;3;5.8
25830;30.09.2017;15.4;3.3;2.7;3.8
25830;01.10.2017;3.8;3.8;1.8;5.5
25830;02.10.2017;26.1;4.4;3.5;7
25830;03.10.2017;16;1.6;NA;NA
25830;04.10.2017;NA;0;NA;NA
25830;05.10.2017;NA;0;-2.6;1.4
25830;06.10.2017;0.3;1.3;0.5;2.5
25830;07.10.2017;1.3;-1;-2.1;1.4
25830;08.10.2017;0.1;-0.6;-2.6;2.3
25830;09.10.2017;0;-2;-6;3.8
25830;10.10.2017;0;-0.6;-4.5;0.2
25830;11.10.2017;4.1;0.4;-2;2.2
25830;12.10.2017;10.4;0.8;0.1;2.3
25830;13.10.2017;1;2.1;-1.1;4.7
25830;14.10.2017;11.9;2.6;0.8;7.1
25830;15.10.2017;11.9;5.5;1.2;9.2
25830;16.10.2017;5;1.9;1.9;7.7
25830;17.10.2017;NA;2.8;NA;NA
25830;18.10.2017;NA;-0.7;NA;NA
25830;19.10.2017;NA;-1.8;NA;NA
25830;20.10.2017;NA;0.3;NA;NA
25830;21.10.2017;NA;-0.3;NA;NA
25830;22.10.2017;NA;-0.4;NA;NA
25830;23.10.2017;NA;-2.7;NA;NA
25830;24.10.2017;NA;-1.9;NA;NA
25830;25.10.2017;NA;0.6;NA;NA
25830;26.10.2017;NA;0.4;NA;NA
25830;27.10.2017;NA;-0.7;NA;NA
25830;28.10.2017;NA;-0.9;NA;NA
25830;29.10.2017;NA;-4.4;NA;NA
25830;30.10.2017;NA;-4.4;NA;NA
25830;31.10.2017;NA;-0.8;-4.1;0.7
25830;01.11.2017;0.7;2.7;0.5;4.4
25830;02.11.2017;11.1;0.7;-1.2;2.9
25830;03.11.2017;0.8;-0.7;-3.4;1.6
25830;04.11.2017;0.5;0;-1.1;1.2
25830;05.11.2017;2.7;-1.6;-2.4;0.1
25830;06.11.2017;1;-5;-9.5;-2
25830;07.11.2017;0;-1.3;-10;0.2
25830;08.11.2017;0.1;-0.3;-1.3;1.4
25830;09.11.2017;4.7;-2;-3.4;1
25830;10.11.2017;NA;-4.5;-6.4;-2.5
25830;11.11.2017;3;-4.5;-6;-3.6
25830;12.11.2017;0;-3.6;-4.7;-3
25830;13.11.2017;0.1;-6.6;-7.6;-3.4
25830;14.11.2017;1.8;-4.6;-9.3;-2.1
25830;15.11.2017;11.6;-3.3;-4.1;-0.9
25830;16.11.2017;8.3;-2.9;-4.5;-0.2
25830;17.11.2017;5.5;-3.8;-5.2;-2.3
25830;18.11.2017;18.7;-4.5;-6.9;-2.7
25830;19.11.2017;6.3;-5.8;-7.9;-2.5
25830;20.11.2017;0;-6.3;-8.8;-4.7
25830;21.11.2017;0;-15.1;-21.3;-5.9
25830;22.11.2017;1;-11.8;-18.3;-9.6
25830;23.11.2017;20.9;-2.2;-12.6;3.1
25830;24.11.2017;32.5;-5.2;-5.8;-3.2
25830;25.11.2017;10.9;-5.8;-8;-4.7
25830;26.11.2017;1.3;-7.4;-12.5;-4.2
25830;27.11.2017;2.9;-10.7;-17.6;-8.1
25830;28.11.2017;0.3;-7.5;-12.2;-5.3
25830;29.11.2017;0.1;-18.3;-24.4;-5.6
25830;30.11.2017;0;-12.4;-24.5;-6.5
25830;01.12.2017;1.8;-13.6;-21.3;-6.8
25830;02.12.2017;0.1;-2.7;-8.3;-0.3
25830;03.12.2017;0.8;-5;-6.1;-0.7
25830;04.12.2017;5;-5.8;-7.1;-4.7
25830;05.12.2017;11;-1;-6.3;0.1
25830;06.12.2017;9;0.5;-1.9;2
25830;07.12.2017;10.4;0;-3.6;3.2
25830;08.12.2017;8.7;-4.3;-5.1;-2.6
25830;09.12.2017;7.5;-6.8;-7.9;-5
25830;10.12.2017;0;-11.7;-14.3;-7.5
25830;11.12.2017;0.5;-12.2;-14;-10.8
25830;12.12.2017;1.5;-16.5;-21.9;-9.1
25830;13.12.2017;0.2;-9.7;-22.3;-6.2
25830;14.12.2017;2.8;-7.2;-7.7;-5.6
25830;15.12.2017;0;-17.6;-22.7;-6.6
25830;16.12.2017;0.2;-13.3;-20.7;-8.9
25830;17.12.2017;0.1;-10.3;-21.9;-4.1
25830;18.12.2017;2.6;-3.9;-5.6;-2.1
25830;19.12.2017;0.1;1.1;-4.8;4.3
25830;20.12.2017;0.5;1.1;-1.5;4.9
25830;21.12.2017;7.6;-3.6;-4.6;-1.5
25830;22.12.2017;8.5;-2.8;-4.7;-2.2
25830;23.12.2017;5.1;0.3;-2.3;1.7
25830;24.12.2017;15;-3;-3.7;2
25830;25.12.2017;2.7;-3.1;-6.6;-0.4
25830;26.12.2017;2.8;-5.6;-7.4;-4.6
25830;27.12.2017;6.1;-5.4;-6.2;-4.2
25830;28.12.2017;1.2;-8.6;-11.6;-5.8
25830;29.12.2017;1.8;-7.9;-11.5;-6.6
25830;30.12.2017;2.1;-10.3;-19.2;-6.6
25830;31.12.2017;0.4;-8.4;-9.6;-7.5
25830;01.01.2018;5.8;-4.2;-9;-2.6
25830;02.01.2018;2.3;-5.5;-7.2;-3
25830;03.01.2018;0.5;-7;-9;-5.5
25830;04.01.2018;2;-7.8;-9;-6.7
25830;05.01.2018;2.3;-13.3;-18.4;-7.8
25830;06.01.2018;0.3;-13.5;-21;-8.9
25830;07.01.2018;0;-7.9;-18.3;-4.8
25830;08.01.2018;10.5;-6.5;-11.5;-2.7
25830;09.01.2018;0;-7.9;-15.3;-2.9
25830;10.01.2018;0.2;-6.5;-9.7;-3.2
25830;11.01.2018;3.7;-8.8;-13.5;-3.2
25830;12.01.2018;1.3;-9.1;-15.1;-4
25830;13.01.2018;0.6;-13;-16.5;-9.1
25830;14.01.2018;0.1;-9.5;-11.8;-9.2
25830;15.01.2018;12.5;-7.7;-10.1;-6.6
25830;16.01.2018;17.7;-7.7;-9.4;-6.5
25830;17.01.2018;2.5;-15.4;-23.6;-7.5
25830;18.01.2018;0.9;-11.8;-26.7;-10.1
25830;19.01.2018;1.7;-9.5;-11.6;-8.2
25830;20.01.2018;2;-9.3;-10;-7.8
25830;21.01.2018;2.1;-14.7;-24.4;-9.5
25830;22.01.2018;1;-9.1;-26.1;-8.6
25830;23.01.2018;2.4;-5;-9;-3.2
25830;24.01.2018;6.5;-2.3;-3.6;0
25830;25.01.2018;11.4;-3.4;-4.4;-1.6
25830;26.01.2018;4.5;-6.4;-9.3;-3.2
25830;27.01.2018;0;-9.4;-16;-6.8
25830;28.01.2018;6.8;-4.3;-8.9;-2
25830;29.01.2018;6.4;-4.7;-5.4;-3.9
25830;30.01.2018;5.9;-5;NA;NA
25830;31.01.2018;2.6;-4.5;NA;NA
25830;01.02.2018;4.5;-7.4;-10;-5.4
25830;02.02.2018;0.4;-15.5;-16.9;-6.1
25830;03.02.2018;0;-23.4;-27;-16.2
25830;04.02.2018;0;-20.5;-30.5;-9.7
25830;05.02.2018;0.3;-7.4;-9.8;-5.8
25830;06.02.2018;1.3;-10.3;-11.8;-7.7
25830;07.02.2018;0.2;-8.5;-13.3;-6.8
25830;08.02.2018;0;-6.1;-10.6;-3.7
25830;09.02.2018;1.1;-5.2;-5.9;-4.1
25830;10.02.2018;6.5;-7.7;-8.8;-5.9
25830;11.02.2018;1.9;-8.5;-10.6;-6.3
25830;12.02.2018;9;-10.6;-13.5;-9.3
25830;13.02.2018;1.3;-8.8;-13.6;-6.6
25830;14.02.2018;3.3;-6.9;-8.1;-5.6
25830;15.02.2018;13.8;-8.1;-8.6;-7.6
25830;16.02.2018;1.3;-7.5;-9.8;-4.6
25830;17.02.2018;1.6;-7.3;-11.5;-4.5
25830;18.02.2018;1.4;-5.5;-7.6;-3.3
25830;19.02.2018;0.7;-10.3;-16.9;-5.5
25830;20.02.2018;1.2;-9.2;-16.2;-7.6
25830;21.02.2018;1.2;-7.7;-8.2;-5.3
25830;22.02.2018;0.1;-16.7;-22.9;-8.7
25830;23.02.2018;0;-10.6;-19.8;-6.7
25830;24.02.2018;0;-12.6;-20.7;-6.1
25830;25.02.2018;0.1;-12.1;-15;-6.6
25830;26.02.2018;2.6;-12.2;-19.3;-4.9
25830;27.02.2018;2;-17.8;-24.5;-15
25830;28.02.2018;8.6;-21.6;-24;-19.2
25830;01.03.2018;0.1;-21.3;-27.6;-16.5
25830;02.03.2018;0;-15.7;-24.1;-12.1
25830;03.03.2018;1.7;-12.7;-13.3;-11.7
25830;04.03.2018;1.9;-12.6;-15.7;-10.4
25830;05.03.2018;0;-13.2;-14;-12.1
25830;06.03.2018;3.8;-12.2;-15.2;-10.6
25830;07.03.2018;0.3;-8.8;-11.7;-7
25830;08.03.2018;5.1;-7.8;-8.4;-6.3
25830;09.03.2018;1.3;-10.5;-16.6;-6.8
25830;10.03.2018;0.2;-15.8;-23.2;-6.8
25830;11.03.2018;0.5;-8.4;-20.1;-6.8
25830;12.03.2018;7.8;-9.7;-10.3;-4.9
25830;13.03.2018;1.5;-13.3;-17.1;-5.9
25830;14.03.2018;0.7;-14.7;-24.8;-7.4
25830;15.03.2018;0;-10.3;-14.5;-9
25830;16.03.2018;7.4;-16.1;-19;-11.6
25830;17.03.2018;0.4;-18.9;-24.8;-9.2
25830;18.03.2018;0.1;-12.3;-26.3;-7
25830;19.03.2018;3.5;-7.1;-9.4;-3.1
25830;20.03.2018;3.6;-8.1;-13.3;-6.4
25830;21.03.2018;0.1;-5.2;-7.6;-3.9
25830;22.03.2018;0.1;-4.5;-8;-1.2
25830;23.03.2018;0.1;-3.3;-7.5;-0.7
25830;24.03.2018;0.3;-3.1;-3.9;-1.3
25830;25.03.2018;0.5;-3.3;-4.8;-1.5
25830;26.03.2018;0.3;-7.2;-9.3;-3.3
25830;27.03.2018;0.5;-12.7;-15.8;-9.2
25830;28.03.2018;0.1;-14.8;-20.8;-10.6
25830;29.03.2018;0;-13.8;-19.1;-8.4
25830;30.03.2018;0;-16.8;-25;-9.1
25830;31.03.2018;0;-18.5;-26.7;-5.9
25830;01.04.2018;0;-19.8;-29.6;-5.9
25830;02.04.2018;0;-16.3;-26.2;-6.2
25830;03.04.2018;0;-12.6;-23.6;-8.9
25830;04.04.2018;6.7;-3.7;-9.5;1.6
25830;05.04.2018;8.3;-4.3;-7.1;0.2
25830;06.04.2018;2.4;-7;-9;-3.3
25830;07.04.2018;0;-4.4;-8.2;-1.4
25830;08.04.2018;4.2;-1;-6;0.7
25830;09.04.2018;11.2;-1;-2.3;0.6
25830;10.04.2018;6.8;-5.1;-6.9;-2.2
25830;11.04.2018;0.7;-5.1;-9.8;0.3
25830;12.04.2018;0;-3.6;-9.3;1.5
25830;13.04.2018;0;-2.1;-6.9;4
25830;14.04.2018;0;0.9;-3.7;5.6
25830;15.04.2018;0;1.1;-6.5;9.5
25830;16.04.2018;0;0.4;-6.5;5.4
25830;17.04.2018;0;1.2;0.1;3.1
25830;18.04.2018;4.2;2.6;0.4;4
25830;19.04.2018;0;4.3;1.1;6.6
25830;20.04.2018;0;3.4;1;7.1
25830;21.04.2018;6.9;-0.8;-2.3;1
25830;22.04.2018;0.5;-0.8;-4.5;1.5
25830;23.04.2018;14.8;0.3;-0.5;3.3
25830;24.04.2018;4.9;-0.7;-1.9;2.3
25830;25.04.2018;1.1;-1.7;-3.1;0.2
25830;26.04.2018;0;-1.2;-3.2;5.4
25830;27.04.2018;0.1;-2.6;-8.5;3.5
25830;28.04.2018;0;-3.3;-6.9;0.1
25830;29.04.2018;0;-5.7;-13.3;2.8
25830;30.04.2018;0.1;-2.6;-12.3;2.9
25830;01.05.2018;0.4;-1.6;-2.6;1
25830;02.05.2018;2.8;-0.4;-2.1;1.9
25830;03.05.2018;4.3;-1.3;-2.5;0.8
25830;04.05.2018;5.1;0.4;-3.1;3.1
25830;05.05.2018;1.5;4.2;1.8;7.9
25830;06.05.2018;0.8;3.4;2.3;5.6
25830;07.05.2018;1.4;4;1.9;9.8
25830;08.05.2018;0;5.1;1.8;8.1
25830;09.05.2018;0;5.1;2.9;11.2
25830;10.05.2018;0;4.6;3;10.6
25830;11.05.2018;13.3;4.2;1;10.9
25830;12.05.2018;0.1;3.9;1.1;8.7
25830;13.05.2018;0;4.6;-1.8;9.6
25830;14.05.2018;0;5.8;2.7;11.3
25830;15.05.2018;0;5.2;-1;12.5
25830;16.05.2018;0.1;3;-1.3;7.5
25830;17.05.2018;0;2.2;-3;6.8
25830;18.05.2018;0;2.8;-4.9;10.8
25830;19.05.2018;0;3.9;-2.7;10.2
25830;20.05.2018;0;6.2;-0.2;9.9
25830;21.05.2018;0;7.1;5.1;13.1
25830;22.05.2018;0;5.8;0.3;10.5
25830;23.05.2018;0.1;6.5;-1.5;15.1
25830;24.05.2018;0;7.1;0.4;14.8
25830;25.05.2018;0;6.6;-0.7;13.9
25830;26.05.2018;0;6.9;-1.3;14.4
25830;27.05.2018;0;8.2;0.3;15.3
25830;28.05.2018;0;7.8;2.3;15.7
25830;29.05.2018;0;8.6;2.6;17.3
25830;30.05.2018;0;10.2;2.6;19.6
25830;31.05.2018;0;9.4;2.1;16.6
25830;01.06.2018;0.1;9.4;1.7;16.4
25830;02.06.2018;0;9.8;1.7;16.8
25830;03.06.2018;0.2;10.1;2.9;14.4
25830;04.06.2018;0;8.7;5.8;12.8
25830;05.06.2018;0;7.7;-0.1;13
25830;06.06.2018;0.1;7.5;0.8;11.6
25830;07.06.2018;0;9.4;4.2;13.3
25830;08.06.2018;0.1;10.7;1.4;18.2
25830;09.06.2018;0.1;11.4;3.2;18.1
25830;10.06.2018;0.1;10.1;4.6;17.2
25830;11.06.2018;18.2;8.2;6.1;11.9
25830;12.06.2018;1;7.2;5.1;10
25830;13.06.2018;0;7.2;4.1;10.8
25830;14.06.2018;0.8;6.4;4.7;9.7
25830;15.06.2018;24.9;3.2;0.7;7.7
25830;16.06.2018;3.8;5.9;1.5;10.4
25830;17.06.2018;3.1;6;2.3;10
25830;18.06.2018;3.3;5.3;2.8;10.2
25830;19.06.2018;5.4;1.8;0.2;4.6
25830;20.06.2018;13.7;1.7;0.3;3.3
25830;21.06.2018;0.8;2.5;-0.7;5.5
25830;22.06.2018;0.5;3.7;1.9;6.8
25830;23.06.2018;0;4.5;1.2;7.6
25830;24.06.2018;0;5.8;4.4;8.1
25830;25.06.2018;0.1;9.2;5.5;12.9
25830;26.06.2018;0;11.4;2.3;16.5
25830;27.06.2018;0;13.7;6.6;20.1
25830;28.06.2018;0.1;10.2;10;15.5
25830;29.06.2018;0;9.5;3.4;13.8
25830;30.06.2018;0;11.3;3.4;16.9
25830;01.07.2018;0;13.2;6;19.1
25830;02.07.2018;0;11.5;6;16.3
25830;03.07.2018;0;13.1;6;18.5
25830;04.07.2018;0;15.4;6.8;21.4
25830;05.07.2018;0;13.1;8.6;18.2
25830;06.07.2018;0;9.1;7.6;12.9
25830;07.07.2018;0;9.8;4.2;15.1
25830;08.07.2018;0;10.4;5.6;14.4
25830;09.07.2018;0.1;8.1;4.6;11
25830;10.07.2018;0;13.2;5.6;18.8
25830;11.07.2018;0.1;12.9;6.9;18.8
25830;12.07.2018;4;14.4;9.4;18.6
25830;13.07.2018;0.4;13.6;6.9;19.2
25830;14.07.2018;0;12.3;6.4;18
25830;15.07.2018;0;14.6;10.3;19.8
25830;16.07.2018;0.1;14.8;8.6;19.1
25830;17.07.2018;0.1;12.7;9.1;17.4
25830;18.07.2018;6.7;11.9;9.9;17.5
25830;19.07.2018;2;12.4;7;18
25830;20.07.2018;0;12.8;6.5;19.9
25830;21.07.2018;0;11;7.9;14.2
25830;22.07.2018;0;11.3;8.5;14.8
25830;23.07.2018;0.1;12.1;9.3;15.4
25830;24.07.2018;0;13.3;9.7;16.7
25830;25.07.2018;0.3;11.9;10.2;14.2
25830;26.07.2018;0.5;13.9;5.9;21.2
25830;27.07.2018;0;14.7;7.3;22.9
25830;28.07.2018;0;15.3;13.2;21.1
25830;29.07.2018;25.4;13.4;9.7;15.7
25830;30.07.2018;0.3;11.9;10.3;14.9
25830;31.07.2018;0.7;12.9;11.4;16.1
25830;01.08.2018;41.1;11;8;14.2
25830;02.08.2018;0.9;9.9;7.3;13.6
25830;03.08.2018;1.3;10.9;9.2;13.1
25830;04.08.2018;8.8;9.8;8.9;12.2
25830;05.08.2018;6.7;5.8;4.5;9.5
25830;06.08.2018;0.2;7.1;4.6;9.1
25830;07.08.2018;2.1;11.4;7.6;15.7
25830;08.08.2018;1;10.8;9.8;13.2
25830;09.08.2018;16.3;8.1;6.3;11.5
25830;10.08.2018;12.4;6.8;5.4;9
25830;11.08.2018;23.8;5.4;3.7;8.4
25830;12.08.2018;1.2;5.5;3.1;8.5
25830;13.08.2018;0;7.1;0.4;11.9
25830;14.08.2018;0.1;8.8;3.7;13.6
25830;15.08.2018;0.1;9.4;7.8;11.8
25830;16.08.2018;7;9.4;8.8;10.9
25830;17.08.2018;36.1;6;3.5;9.3
25830;18.08.2018;2.8;6.6;5.5;9.5
25830;19.08.2018;18.9;6;4.6;8.4
25830;20.08.2018;0.6;4.5;3.5;7
25830;21.08.2018;1.8;6.5;2.9;10
25830;22.08.2018;0.2;8.5;6.3;12.1
25830;23.08.2018;15.1;6.7;3.9;10.2
25830;24.08.2018;0.9;4.6;2.4;8.9
25830;25.08.2018;6;3.6;1.9;6.6
25830;26.08.2018;0.1;3;1.4;5.2
25830;27.08.2018;4.9;4.1;1.1;5.6
25830;28.08.2018;6.9;7.4;5.1;10.9
25830;29.08.2018;0;7.3;5.8;8.6
25830;30.08.2018;7.3;5.1;3.1;8.6
25830;31.08.2018;0;6.2;0.5;11.8
25830;01.09.2018;0.2;6.5;1.5;9.8
25830;02.09.2018;0;9;3.4;14.8
25830;03.09.2018;0;8.5;3.3;13.8
25830;04.09.2018;0;8.9;3.2;14.6
25830;05.09.2018;0;9.7;4.6;13.8
25830;06.09.2018;5.7;9.1;8.3;11.4
25830;07.09.2018;16.4;8.7;7.9;9.9
25830;08.09.2018;5.3;7.1;4.3;9.6
25830;09.09.2018;18;6.1;3.8;7.7
25830;10.09.2018;22.2;5.4;3.9;8.3
25830;11.09.2018;3.2;4.2;1.9;7
25830;12.09.2018;23.8;2.2;0.8;4.8
25830;13.09.2018;16.8;3;1.2;5
